"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","p_val_adj_plot","Significance"
4.40563050465096e-16,-1.03976529978519,0.452,0.777,1.29084973786273e-13,"Ikzf1",1.29084973786273e-13,"Down"
7.60636914407067e-14,-1.31195852173762,0.683,0.773,2.22866615921271e-11,"Sox6",2.22866615921271e-11,"Down"
1.36863282670386e-06,-1.10264376022828,0.286,0.441,0.000401009418224231,"Grhl1",0.000401009418224231,"Down"
